Time (s),Data
98.01075217203474,0.055
98.01080017280276,0.049999997
98.01084817357076,0.06
98.01089617433878,0.06
98.0109441751068,0.044999998
98.0109921758748,0.055
98.01104017664282,0.049999997
98.01108817741083,0.055
98.01113617817884,0.049999997
98.01118417894686,0.055
98.01123217971487,0.049999997
98.01128018048288,0.055
98.01132818125089,0.06
98.0113761820189,0.055
98.01142418278693,0.055
98.01147218355493,0.055
98.01152018432295,0.06
98.01156818509095,0.055
98.01161618585897,0.055
98.01166418662697,0.055
98.01171218739499,0.06
98.01176018816301,0.055
98.01180818893101,0.055
98.01185618969903,0.055
98.01190419046704,0.055
98.01195219123505,0.055
98.01200019200307,0.049999997
98.01204819277108,0.049999997
98.0120961935391,0.049999997
98.0121441943071,0.055
98.01219219507512,0.055
98.01224019584313,0.049999997
98.01228819661114,0.055
98.01233619737916,0.055
98.01238419814716,0.055
98.01243219891518,0.049999997
98.01248019968318,0.055
98.0125282004512,0.055
98.01257620121922,0.055
98.01262420198722,0.055
98.01267220275524,0.055
98.01272020352324,0.055
98.01276820429126,0.055
98.01281620505928,0.055
98.01286420582728,0.049999997
98.0129122065953,0.049999997
98.0129602073633,0.049999997
98.01300820813132,0.049999997
98.01305620889934,0.049999997
98.01310420966735,0.055
98.01315221043536,0.049999997
98.01320021120337,0.055
98.01324821197139,0.049999997
98.01329621273939,0.055
98.01334421350741,0.049999997
98.01339221427543,0.06
98.01344021504343,0.055
98.01348821581145,0.06
98.01353621657945,0.055
98.01358421734747,0.049999997
98.01363221811549,0.055
98.0136802188835,0.049999997
98.01372821965151,0.06
98.01377622041952,0.049999997
98.01382422118753,0.055
98.01387222195555,0.049999997
98.01392022272356,0.06
98.01396822349157,0.055
98.01401622425958,0.055
98.0140642250276,0.055
98.0141122257956,0.055
98.01416022656362,0.055
98.01420822733164,0.055
98.01425622809964,0.06
98.01430422886766,0.055
98.01435222963566,0.06
98.01440023040368,0.055
98.0144482311717,0.055
98.0144962319397,0.049999997
98.01454423270772,0.055
98.01459223347572,0.06
98.01464023424374,0.055
98.01468823501176,0.049999997
98.01473623577976,0.065
98.01478423654778,0.055
98.01483223731579,0.06
98.0148802380838,0.06
98.01492823885181,0.06
98.01497623961983,0.06
98.01502424038785,0.044999998
98.01507224115585,0.044999998
98.01512024192387,0.044999998
98.01516824269187,0.044999998
98.01521624345989,0.065
98.01526424422791,0.06
98.01531224499591,0.044999998
98.01536024576393,0.044999998
98.01540824653193,0.06
