Time (s),Data
100.91000891000891,0.012499999
100.91010791010791,0.012499999
100.91020691020691,0.015
100.91030591030592,0.01
100.91040491040492,0.012499999
100.91050391050392,0.015
100.91060291060292,0.01
100.91070191070192,0.01
100.91080091080092,0.015
100.91089991089991,0.012499999
100.91099891099891,0.015
100.91109791109791,0.01
100.91119691119692,0.012499999
100.91129591129592,0.015
100.91139491139492,0.012499999
100.91149391149392,0.01
100.91159291159292,0.0175
100.91169191169192,0.0175
100.91179091179092,0.02
100.91188991188992,0.022499999
100.91198891198891,0.0175
100.91208791208791,0.02
100.91218691218693,0.0175
100.91228591228592,0.015
100.91238491238492,0.022499999
100.91248391248392,0.02
100.91258291258292,0.0175
100.91268191268192,0.022499999
100.91278091278092,0.022499999
100.91287991287992,0.022499999
100.91297891297891,0.022499999
100.91307791307791,0.015
100.91317691317693,0.012499999
100.91327591327592,0.012499999
100.91337491337492,0.01
100.91347391347392,0.015
100.91357291357292,0.0175
100.91367191367192,0.015
100.91377091377092,0.015
100.91386991386992,0.015
100.91396891396892,0.0175
100.91406791406791,0.0175
100.91416691416693,0.012499999
100.91426591426593,0.015
100.91436491436492,0.02
100.91446391446392,0.02
100.91456291456292,0.02
100.91466191466192,0.0175
100.91476091476092,0.012499999
100.91485991485992,0.015
100.91495891495892,0.015
100.91505791505791,0.012499999
100.91515691515693,0.015
100.91525591525593,0.012499999
100.91535491535492,0.015
100.91545391545392,0.015
100.91555291555292,0.015
100.91565191565192,0.01
100.91575091575092,0.01
100.91584991584992,0.0175
100.91594891594892,0.0175
100.91604791604792,0.012499999
100.91614691614693,0.012499999
100.91624591624593,0.012499999
100.91634491634493,0.02
100.91644391644392,0.015
100.91654291654292,0.012499999
100.91664191664192,0.015
100.91674091674092,0.012499999
100.91683991683992,0.015
100.91693891693892,0.01
100.91703791703792,0.01
100.91713691713693,0.012499999
100.91723591723593,0.015
100.91733491733493,0.015
100.91743391743393,0.012499999
100.91753291753292,0.015
100.91763191763192,0.012499999
100.91773091773092,0.005
100.91782991782992,0.01
100.91792891792892,0.01
100.91802791802793,0.01
100.91812691812693,0.012499999
100.91822591822593,0.01
100.91832491832493,0.0075
