Time (s),Data
109.31917631917632,-0.0075
109.31927531927532,-0.0075
109.31937431937433,-0.005
109.31947331947333,-0.01
109.31957231957233,-0.0075
109.31967131967133,-0.0075
109.31977031977033,-0.005
109.31986931986933,-0.0075
109.31996831996832,-0.01
109.32006732006732,-0.012499999
109.32016632016632,-0.0075
109.32026532026532,-0.005
109.32036432036433,-0.0075
109.32046332046333,-0.0075
109.32056232056233,-0.01
109.32066132066133,-0.0075
109.32076032076033,-0.005
109.32085932085933,-0.01
109.32095832095833,-0.01
109.32105732105732,-0.0075
109.32115632115632,-0.01
109.32125532125532,-0.0075
109.32135432135433,-0.01
109.32145332145333,-0.005
109.32155232155233,-0.0075
109.32165132165133,-0.01
109.32175032175033,-0.01
109.32184932184933,-0.005
109.32194832194833,-0.012499999
109.32204732204733,-0.0075
109.32214632214632,-0.015
109.32224532224532,-0.015
109.32234432234434,-0.01
109.32244332244333,-0.005
109.32254232254233,-0.005
109.32264132264133,-0.01
109.32274032274033,-0.012499999
109.32283932283933,-0.01
109.32293832293833,-0.01
109.32303732303733,-0.012499999
109.32313632313632,-0.012499999
109.32323532323532,-0.01
109.32333432333434,-0.0075
109.32343332343333,-0.0075
109.32353232353233,-0.0075
109.32363132363133,-0.0025
109.32373032373033,-0.005
109.32382932382933,0.0
109.32392832392833,-0.0025
109.32402732402733,0.0
109.32412632412633,0.0
109.32422532422532,-0.005
109.32432432432434,-0.005
109.32442332442334,-0.0025
109.32452232452233,-0.0025
109.32462132462133,-0.0025
109.32472032472033,-0.005
109.32481932481933,-0.005
109.32491832491833,-0.005
109.32501732501733,-0.005
109.32511632511633,-0.0025
109.32521532521532,-0.0025
109.32531432531434,-0.0025
109.32541332541334,-0.0025
109.32551232551234,-0.005
109.32561132561133,-0.0025
109.32571032571033,-0.005
109.32580932580933,0.0
109.32590832590833,0.0025
109.32600732600733,0.0
109.32610632610633,0.0025
109.32620532620534,0.0
109.32630432630434,-0.0075
109.32640332640334,-0.0025
109.32650232650234,-0.0075
109.32660132660133,-0.0025
109.32670032670033,-0.0025
109.32679932679933,-0.0075
109.32689832689833,-0.01
109.32699732699733,-0.0075
109.32709632709633,-0.01
109.32719532719534,-0.0075
109.32729432729434,-0.01
109.32739332739334,-0.0075
109.32749232749234,-0.0075
109.32759132759134,-0.005
109.32769032769033,-0.005
109.32778932778933,-0.01
109.32788832788833,-0.0075
109.32798732798733,-0.0075
109.32808632808633,-0.0025
109.32818532818534,-0.0025
109.32828432828434,-0.005
109.32838332838334,-0.005
109.32848232848234,0.0
109.32858132858134,-0.0025
109.32868032868033,0.0
109.32877932877933,0.0
109.32887832887833,0.0
109.32897732897733,0.0
109.32907632907633,-0.0025
109.32917532917534,-0.0025
109.32927432927434,0.0
109.32937332937334,0.0025
109.32947232947234,0.0
109.32957132957134,0.0
109.32967032967034,0.0
109.32976932976933,0.0
109.32986832986833,-0.0025
109.32996732996733,-0.0025
109.33006633006633,0.0
109.33016533016534,-0.0025
109.33026433026434,-0.005
109.33036333036334,-0.005
109.33046233046234,-0.0075
109.33056133056134,-0.0075
109.33066033066034,-0.0075
109.33075933075934,-0.005
109.33085833085833,-0.0025
109.33095733095733,-0.0025
109.33105633105633,-0.005
109.33115533115534,-0.0025
109.33125433125434,0.0
109.33135333135334,0.0
109.33145233145234,0.0
109.33155133155134,-0.0025
109.33165033165034,0.0025
109.33174933174934,0.0025
109.33184833184833,0.0
109.33194733194733,-0.0025
109.33204633204633,-0.0025
109.33214533214534,-0.0025
109.33224433224434,0.0
109.33234333234334,0.0
109.33244233244234,-0.0025
109.33254133254134,0.0
109.33264033264034,-0.005
109.33273933273934,0.0
109.33283833283834,-0.0025
109.33293733293733,0.0
109.33303633303635,-0.005
109.33313533313535,-0.005
109.33323433323434,-0.005
109.33333333333334,0.0
109.33343233343234,-0.0025
109.33353133353134,0.0
109.33363033363034,0.0
109.33372933372934,-0.0025
109.33382833382834,-0.0025
109.33392733392733,0.005
109.33402633402635,0.0
109.33412533412535,-0.0025
109.33422433422434,0.0
109.33432333432334,0.0
109.33442233442234,0.0
109.33452133452134,-0.0025
109.33462033462034,0.005
109.33471933471934,0.005
109.33481833481834,0.0025
109.33491733491734,0.0075
109.33501633501635,0.0025
109.33511533511535,0.0
109.33521433521435,0.005
109.33531333531334,0.005
109.33541233541234,0.0075
109.33551133551134,0.005
109.33561033561034,0.005
109.33570933570934,0.005
109.33580833580834,0.0025
109.33590733590734,0.005
109.33600633600635,0.005
