Time (s),Data
135.41659241659244,0.0025
135.41669141669144,-0.0025
135.41679041679043,-0.0025
135.41688941688943,0.0
135.41698841698843,0.0
135.41708741708743,-0.0025
135.41718641718643,-0.0025
135.41728541728543,-0.0025
135.41738441738443,-0.0025
135.41748341748342,0.0
135.41758241758242,0.0
135.41768141768142,0.0025
135.41778041778042,0.0025
135.41787941787942,0.0
135.41797841797842,0.0
135.41807741807742,0.0
135.41817641817642,-0.0025
135.4182754182754,0.0
135.41837441837444,0.0
135.41847341847344,0.0
135.41857241857244,0.0
135.41867141867144,-0.0075
135.41877041877044,-0.005
135.41886941886943,-0.0075
135.41896841896843,-0.0025
135.41906741906743,-0.0025
135.41916641916643,-0.0025
135.41926541926543,-0.0025
135.41936441936443,0.0025
135.41946341946343,-0.005
135.41956241956242,-0.0025
135.41966141966142,-0.0025
135.41976041976042,0.0025
135.41985941985942,0.0
135.41995841995842,0.005
135.42005742005742,0.0
135.42015642015642,0.0
135.42025542025542,0.0
135.42035442035444,0.005
135.42045342045344,0.0075
135.42055242055244,0.005
135.42065142065144,0.0
135.42075042075044,0.0
135.42084942084944,-0.0025
135.42094842094843,-0.0025
135.42104742104743,-0.0025
135.42114642114643,0.005
135.42124542124543,0.005
135.42134442134443,0.0025
135.42144342144343,0.0025
135.42154242154243,-0.0025
135.42164142164143,0.0
135.42174042174042,0.0025
135.42183942183942,0.0
135.42193842193842,0.0
135.42203742203742,-0.0025
135.42213642213642,0.0
135.42223542223542,0.0
135.42233442233444,0.0025
135.42243342243344,0.0
135.42253242253244,0.0
135.42263142263144,0.0
135.42273042273044,0.0
135.42282942282944,0.0025
135.42292842292844,0.0025
135.42302742302743,0.005
135.42312642312643,0.0025
135.42322542322543,0.0025
135.42332442332443,-0.0025
135.42342342342343,-0.0025
135.42352242352243,-0.005
135.42362142362143,0.0
135.42372042372043,0.0
135.42381942381942,0.0
135.42391842391842,0.0
135.42401742401742,0.005
135.42411642411642,0.0025
135.42421542421542,0.0
135.42431442431445,-0.005
135.42441342441344,-0.0025
135.42451242451244,-0.0075
135.42461142461144,-0.0025
135.42471042471044,-0.005
135.42480942480944,-0.0075
135.42490842490844,-0.0075
135.42500742500744,-0.0025
135.42510642510643,-0.005
135.42520542520543,-0.005
135.42530442530443,-0.005
135.42540342540343,-0.0075
135.42550242550243,-0.005
135.42560142560143,-0.0075
135.42570042570043,-0.01
135.42579942579943,-0.01
135.42589842589842,-0.0075
135.42599742599742,-0.005
135.42609642609642,-0.0075
135.42619542619545,-0.01
135.42629442629445,-0.0075
135.42639342639345,-0.005
135.42649242649244,-0.0025
135.42659142659144,-0.0075
135.42669042669044,0.0
135.42678942678944,0.0
135.42688842688844,-0.0025
135.42698742698744,-0.0075
135.42708642708644,-0.005
135.42718542718544,-0.0075
135.42728442728443,-0.0025
135.42738342738343,-0.005
135.42748242748243,-0.0025
135.42758142758143,-0.005
135.42768042768043,-0.005
135.42777942777943,-0.0025
135.42787842787843,-0.0025
135.42797742797742,-0.0025
135.42807642807642,-0.005
135.42817542817545,-0.005
135.42827442827445,0.0
135.42837342837345,-0.0025
135.42847242847245,0.0
135.42857142857144,-0.0025
135.42867042867044,-0.0025
135.42876942876944,-0.0025
135.42886842886844,0.0
135.42896742896744,0.0
135.42906642906644,-0.0025
135.42916542916544,-0.005
135.42926442926444,-0.005
135.42936342936343,-0.0025
135.42946242946243,0.0025
135.42956142956143,-0.0025
135.42966042966043,-0.0025
135.42975942975943,-0.005
135.42985842985843,-0.0025
135.42995742995743,-0.005
135.43005643005642,-0.005
135.43015543015545,-0.0075
135.43025443025445,-0.0025
135.43035343035345,-0.0075
135.43045243045245,-0.0075
135.43055143055145,-0.005
135.43065043065045,-0.005
135.43074943074944,-0.005
135.43084843084844,0.0
135.43094743094744,0.0
135.43104643104644,0.0
135.43114543114544,-0.0025
135.43124443124444,-0.005
135.43134343134344,-0.0025
135.43144243144243,0.0
135.43154143154143,0.0025
135.43164043164043,-0.0025
135.43173943173943,0.0
135.43183843183843,0.0
135.43193743193743,-0.0025
135.43203643203643,-0.005
135.43213543213545,-0.0075
135.43223443223445,-0.005
135.43233343233345,-0.005
135.43243243243245,0.0
135.43253143253145,0.0
135.43263043263045,0.0
135.43272943272945,0.0025
135.43282843282844,0.0025
135.43292743292744,0.0025
135.43302643302644,0.0025
135.43312543312544,0.0075
135.43322443322444,0.005
135.43332343332344,0.005
135.43342243342244,0.005
135.43352143352143,0.0025
135.43362043362043,0.0025
135.43371943371943,0.0
135.43381843381843,0.0025
135.43391743391743,-0.0025
135.43401643401646,-0.0025
135.43411543411545,0.0
135.43421443421445,0.0
135.43431343431345,0.005
135.43441243441245,0.0
135.43451143451145,0.0025
135.43461043461045,0.0
135.43470943470945,-0.0025
135.43480843480845,-0.0025
135.43490743490744,0.0025
135.43500643500644,0.0025
135.43510543510544,0.005
135.43520443520444,0.0025
135.43530343530344,0.0
135.43540243540244,-0.0025
135.43550143550144,0.0
135.43560043560043,0.0
135.43569943569943,-0.005
135.43579843579843,-0.0075
135.43589743589743,0.0025
135.43599643599646,0.005
135.43609543609546,0.0025
135.43619443619446,0.0075
135.43629343629345,0.0025
135.43639243639245,0.005
135.43649143649145,0.0025
135.43659043659045,0.0
135.43668943668945,0.0025
135.43678843678845,0.0025
135.43688743688745,0.005
135.43698643698644,0.01
135.43708543708544,0.0075
135.43718443718444,0.005
135.43728343728344,0.0025
135.43738243738244,0.0
135.43748143748144,0.0025
135.43758043758044,0.0025
135.43767943767944,0.0
135.43777843777843,0.0
135.43787743787743,0.0
135.43797643797646,-0.0025
135.43807543807546,-0.005
135.43817443817446,0.0
135.43827343827346,0.0
135.43837243837245,0.0
135.43847143847145,0.005
135.43857043857045,0.005
135.43866943866945,0.0025
135.43876843876845,0.0025
135.43886743886745,0.005
135.43896643896645,0.0075
135.43906543906544,0.0025
135.43916443916444,0.005
135.43926343926344,0.0025
135.43936243936244,0.0025
135.43946143946144,-0.0025
135.43956043956044,0.0
