Tiempo (s),Datos
39.436095436095435,0.0025
39.43619443619444,0.0
39.43629343629344,0.005
39.43639243639244,0.0025
39.43649143649144,0.0
39.436590436590436,0.005
39.43668943668944,0.0075
39.43678843678844,0.0025
39.43688743688744,0.0025
39.43698643698644,0.0025
39.437085437085436,-0.0025
39.43718443718444,-0.0025
39.43728343728344,0.0025
39.43738243738244,0.0025
39.43748143748144,0.0075
39.43758043758044,0.005
39.43767943767944,0.0
39.43777843777844,0.0025
39.43787743787744,0.0025
39.43797643797644,-0.0025
39.438075438075444,0.005
39.43817443817444,0.005
39.43827343827344,0.005
39.43837243837244,0.0025
39.43847143847144,0.0
39.438570438570444,0.0
39.43866943866944,0.0
39.43876843876844,-0.0025
39.43886743886744,-0.0025
39.43896643896644,0.0
39.439065439065445,-0.0025
39.43916443916444,-0.0025
39.43926343926344,0.0025
39.43936243936244,0.005
39.43946143946144,-0.005
39.439560439560445,-0.0025
39.439659439659444,-0.0025
39.43975843975844,-0.005
39.43985743985744,0.0
39.43995643995644,0.0025
39.440055440055446,0.0025
39.440154440154444,0.0
39.44025344025344,-0.0025
39.44035244035244,-0.0025
39.44045144045144,-0.0075
39.440550440550446,-0.005
39.440649440649445,-0.005
39.44074844074844,-0.0025
39.44084744084744,0.0
39.44094644094644,0.0
39.441045441045446,0.0
39.441144441144445,0.0025
39.441243441243444,0.0
39.44134244134244,-0.0025
39.44144144144144,-0.0025
39.44154044154045,-0.0025
39.441639441639445,-0.0025
39.441738441738444,0.0
39.44183744183744,-0.0025
39.44193644193644,-0.0025
39.44203544203545,0.0
39.442134442134446,-0.0025
39.442233442233444,0.0
39.44233244233244,0.0025
39.44243144243144,0.0
39.44253044253045,-0.0025
39.442629442629446,0.0
39.442728442728445,0.0
39.44282744282744,-0.0025
39.44292644292644,-0.0025
39.44302544302545,0.0
39.44312444312445,-0.0025
39.443223443223445,-0.0025
39.443322443322444,0.005
39.44342144342144,0.0
39.44352044352045,0.0025
39.44361944361945,0.0025
39.443718443718446,0.0025
39.443817443817444,0.0025
39.44391644391644,0.005
39.44401544401545,0.005
39.44411444411445,0.0025
39.444213444213446,0.0025
39.444312444312445,-0.0075
39.44441144441144,-0.0025
39.44451044451045,0.0
39.44460944460945,-0.0025
39.444708444708446,0.0025
39.444807444807445,0.0
39.44490644490645,0.0
39.44500544500545,-0.0025
39.44510444510445,-0.0025
39.44520344520345,-0.0025
39.445302445302445,-0.0025
39.44540144540145,-0.0025
39.44550044550045,-0.0025
39.44559944559945,0.0
39.44569844569845,-0.0025
39.445797445797446,-0.0075
39.44589644589645,-0.005
39.44599544599545,-0.0025
39.44609444609445,0.0
39.44619344619345,0.0025
39.446292446292446,-0.0025
39.44639144639145,0.0
39.44649044649045,-0.0025
39.44658944658945,0.0
39.44668844668845,0.0
39.44678744678745,0.0025
39.44688644688645,0.0025
39.44698544698545,0.0
39.44708444708445,0.0
39.44718344718345,-0.0025
39.44728244728245,-0.0025
39.44738144738145,0.0
39.44748044748045,0.0
39.44757944757945,-0.0025
39.44767844767845,0.0
39.44777744777745,0.0
39.44787644787645,0.0
39.44797544797545,0.0
39.44807444807445,-0.0025
39.44817344817345,0.0
39.44827244827245,0.0025
39.448371448371454,-0.0025
39.44847044847045,0.0025
39.44856944856945,-0.0025
39.44866844866845,0.0025
39.44876744876745,0.0
39.448866448866454,0.005
39.44896544896545,0.005
39.44906444906445,0.005
39.44916344916345,0.0
39.44926244926245,0.0025
39.449361449361454,0.0
39.44946044946045,0.0
39.44955944955945,0.0
39.44965844965845,0.0
39.44975744975745,0.005
39.449856449856455,0.005
39.44995544995545,0.005
39.45005445005445,0.0
39.45015345015345,-0.005
39.45025245025245,0.0
39.450351450351455,0.0
39.450450450450454,-0.0025
39.45054945054945,-0.0025
39.45064845064845,-0.0025
39.45074745074745,0.0025
39.450846450846456,-0.005
39.450945450945454,0.0
39.45104445104445,-0.0025
39.45114345114345,-0.0025
39.45124245124245,-0.005
39.451341451341456,-0.005
39.451440451440455,-0.005
39.45153945153945,-0.0025
39.45163845163845,-0.0025
39.45173745173746,-0.005
39.451836451836456,0.0
39.451935451935455,-0.005
39.452034452034454,0.0
39.45213345213345,0.0
39.45223245223246,0.0
39.45233145233146,0.0025
39.452430452430455,-0.0025
39.452529452529454,0.0
39.45262845262845,0.0025
39.45272745272746,0.0025
39.45282645282646,0.0
39.452925452925456,0.0
39.453024453024454,0.0
39.45312345312345,-0.0025
39.45322245322246,0.0
39.45332145332146,0.0025
39.453420453420456,0.0
39.453519453519455,0.0025
39.45361845361845,0.0
39.45371745371746,-0.0025
39.45381645381646,0.0025
39.45391545391546,0.0
39.454014454014455,0.0025
39.454113454113454,0.0
39.45421245421246,-0.0025
39.45431145431146,0.0
39.45441045441046,0.0
39.454509454509456,0.0025
39.454608454608454,0.0025
39.45470745470746,0.0025
39.45480645480646,0.0025
39.45490545490546,0.0025
39.455004455004456,0.005
39.455103455103455,0.0025
39.45520245520246,0.0
39.45530145530146,0.0025
39.45540045540046,0.0
39.45549945549946,-0.0025
39.455598455598455,0.0
39.45569745569746,0.0025
39.45579645579646,0.0
39.45589545589546,-0.0025
39.45599445599446,-0.0025
39.456093456093456,0.0
39.45619245619246,-0.005
39.45629145629146,-0.005
39.45639045639046,-0.005
39.45648945648946,-0.0025
39.456588456588456,-0.005
39.45668745668746,-0.005
39.45678645678646,-0.005
39.45688545688546,-0.0025
39.45698445698446,-0.005
39.457083457083456,-0.0025
39.45718245718246,-0.0025
39.45728145728146,-0.005
39.45738045738046,-0.005
39.45747945747946,-0.0075
39.45757845757846,-0.01
39.45767745767746,-0.0075
39.45777645777646,-0.01
39.45787545787546,-0.0075
39.45797445797446,-0.0025
39.45807345807346,-0.0025
39.45817245817246,-0.0025
39.45827145827146,-0.005
39.45837045837046,-0.0025
39.45846945846946,-0.0075
39.45856845856846,-0.0075
39.45866745866746,-0.0075
39.45876645876646,-0.01
39.45886545886546,-0.01
39.45896445896446,-0.01
39.459063459063465,-0.0025
39.459162459162464,-0.005
39.45926145926146,-0.0025
39.45936045936046,0.0
39.45945945945946,-0.0025
39.459558459558465,-0.005
39.459657459657464,-0.005
39.45975645975646,-0.0075
39.45985545985546,-0.0025
39.45995445995446,0.0
39.460053460053466,0.0
39.460152460152464,0.0
39.46025146025146,-0.0025
39.46035046035046,-0.005
39.46044946044946,-0.005
39.460548460548466,-0.005
39.460647460647465,-0.005
39.46074646074646,-0.0025
39.46084546084546,-0.005
39.46094446094446,-0.0025
39.46104346104347,0.0025
39.461142461142465,0.0
39.461241461241464,0.0
39.46134046134046,0.0
39.46143946143946,-0.005
39.46153846153847,-0.0025
39.461637461637466,-0.005
39.461736461736464,-0.0025
39.46183546183546,-0.005
39.46193446193446,-0.0025
39.46203346203347,-0.005
39.462132462132466,-0.0025
39.462231462231465,-0.0025
39.46233046233046,-0.0075
39.46242946242946,-0.005
39.46252846252847,0.0
39.46262746262747,-0.0025
39.462726462726465,-0.005
39.462825462825464,-0.01
39.46292446292446,-0.0075
39.46302346302347,0.0
39.46312246312247,0.0
39.463221463221466,0.0
39.463320463320464,-0.0025
39.46341946341946,-0.0025
39.46351846351847,-0.005
39.46361746361747,-0.0025
39.463716463716466,0.0
39.463815463815465,0.0025
39.46391446391446,0.0
39.46401346401347,-0.0075
39.46411246411247,-0.005
39.464211464211466,-0.0075
39.464310464310465,-0.005
39.464409464409464,-0.005
39.46450846450847,-0.0075
39.46460746460747,-0.005
39.46470646470647,-0.0025
39.464805464805465,0.0
39.464904464904464,0.0
39.46500346500347,0.0025
39.46510246510247,-0.0025
39.46520146520147,-0.0025
39.465300465300466,0.0
39.465399465399464,-0.0025
39.46549846549847,0.0
39.46559746559747,-0.0025
39.46569646569647,-0.0025
39.465795465795466,0.0
39.465894465894465,0.0
39.46599346599347,0.0
39.46609246609247,0.0025
39.46619146619147,-0.005
39.46629046629047,0.0025
39.46638946638947,0.0025
39.46648846648847,-0.005
39.46658746658747,-0.0025
39.46668646668647,0.0
39.46678546678547,-0.0025
39.46688446688447,-0.0025
39.46698346698347,-0.0025
39.46708246708247,-0.0025
39.46718146718147,-0.0025
39.46728046728047,-0.0025
39.46737946737947,0.005
39.46747846747847,0.0025
39.46757746757747,0.005
39.46767646767647,0.0025
39.46777546777547,0.0
39.46787446787447,0.0025
39.46797346797347,0.0
39.46807246807247,-0.005
39.46817146817147,0.0025
