Tiempo (s),Datos
93.95069795069796,0.0025
93.95079695079696,-0.0025
93.95089595089595,-0.0025
93.95099495099495,0.0025
93.95109395109395,0.0
93.95119295119295,0.0
93.95129195129196,0.0025
93.95139095139096,0.0025
93.95148995148996,0.0
93.95158895158896,0.0
93.95168795168796,0.0025
93.95178695178696,0.0
93.95188595188596,0.0
93.95198495198495,0.0025
93.95208395208395,0.0025
93.95218295218295,0.0025
93.95228195228196,0.0025
93.95238095238096,0.0025
93.95247995247996,0.0025
93.95257895257896,0.0025
93.95267795267796,0.0
93.95277695277696,0.0025
93.95287595287596,0.0
93.95297495297496,0.0025
93.95307395307395,0.0025
93.95317295317295,0.0025
93.95327195327197,0.0
93.95337095337096,0.0025
93.95346995346996,0.0
93.95356895356896,0.0
93.95366795366796,0.0025
93.95376695376696,0.0025
93.95386595386596,0.0025
93.95396495396496,0.0
93.95406395406395,0.0025
93.95416295416295,0.0
93.95426195426197,0.0
93.95436095436096,0.0
93.95445995445996,0.0
93.95455895455896,0.0
93.95465795465796,0.005
93.95475695475696,0.0025
93.95485595485596,0.005
93.95495495495496,0.0
93.95505395505396,0.005
93.95515295515295,-0.0025
93.95525195525197,0.0
93.95535095535097,0.0
93.95544995544996,0.0025
93.95554895554896,0.0
93.95564795564796,0.0025
93.95574695574696,0.0
93.95584595584596,0.0
93.95594495594496,0.0
93.95604395604396,0.0
93.95614295614297,0.0
93.95624195624197,0.0
93.95634095634097,0.0
93.95643995643997,0.0
93.95653895653896,0.0
93.95663795663796,0.0
93.95673695673696,-0.0025
93.95683595683596,-0.0025
93.95693495693496,0.0025
93.95703395703396,0.0
93.95713295713297,0.0
93.95723195723197,0.0025
93.95733095733097,0.0
93.95742995742997,0.0025
93.95752895752896,-0.0025
93.95762795762796,-0.0025
93.95772695772696,0.005
93.95782595782596,0.0025
93.95792495792496,0.0025
93.95802395802396,0.0025
93.95812295812297,0.0
93.95822195822197,0.0
93.95832095832097,-0.0025
93.95841995841997,-0.0025
93.95851895851897,0.0025
93.95861795861796,-0.0025
93.95871695871696,0.0
93.95881595881596,-0.0025
93.95891495891496,0.0025
93.95901395901396,0.0
93.95911295911297,-0.0025
93.95921195921197,0.0
93.95931095931097,-0.0025
93.95940995940997,0.0
93.95950895950897,0.0025
93.95960795960796,0.0
93.95970695970696,0.0025
93.95980595980596,-0.0025
93.95990495990496,-0.0025
93.96000396000396,-0.0025
93.96010296010297,0.0
93.96020196020197,0.0
93.96030096030097,0.0025
93.96039996039997,0.0025
93.96049896049897,0.0
93.96059796059797,-0.0025
93.96069696069696,0.0
93.96079596079596,-0.0025
93.96089496089496,-0.0025
93.96099396099396,0.0025
93.96109296109297,0.0025
93.96119196119197,0.0
93.96129096129097,-0.0025
93.96138996138997,0.0
93.96148896148897,0.0
93.96158796158797,0.0025
93.96168696168696,0.0025
93.96178596178596,0.0025
93.96188496188496,0.0025
93.96198396198396,0.0025
93.96208296208297,0.0
93.96218196218197,0.0
93.96228096228097,0.0025
93.96237996237997,0.0025
93.96247896247897,0.0
93.96257796257797,0.0
93.96267696267697,0.0025
93.96277596277596,0.0
93.96287496287496,0.0
93.96297396297396,0.0025
93.96307296307297,0.0025
93.96317196317197,0.0
93.96327096327097,0.0025
93.96336996336997,0.0
93.96346896346897,0.0
93.96356796356797,0.0025
93.96366696366697,0.0
93.96376596376597,0.0
93.96386496386496,0.0
93.96396396396398,0.0025
93.96406296406298,0.0
93.96416196416197,0.0025
93.96426096426097,0.0
93.96435996435997,0.0
93.96445896445897,0.0025
93.96455796455797,0.0025
93.96465696465697,0.0025
93.96475596475597,0.0025
93.96485496485496,0.0025
93.96495396495398,0.005
93.96505296505298,0.005
93.96515196515197,0.0
93.96525096525097,-0.0025
93.96534996534997,0.0025
93.96544896544897,0.0025
93.96554796554797,0.0
93.96564696564697,0.0025
93.96574596574597,0.0
93.96584496584497,0.0
93.96594396594398,0.0
93.96604296604298,0.0
93.96614196614198,0.0025
93.96624096624097,0.0
93.96633996633997,0.0025
93.96643896643897,0.0
93.96653796653797,0.0
93.96663696663697,0.0
93.96673596673597,0.0025
93.96683496683497,0.0025
93.96693396693398,0.0025
93.96703296703298,-0.0025
93.96713196713198,0.0
93.96723096723098,0.0
93.96732996732997,0.0025
93.96742896742897,0.0025
93.96752796752797,0.0025
93.96762696762697,0.0
93.96772596772597,0.0
93.96782496782497,0.0025
93.96792396792398,0.0
93.96802296802298,0.0025
93.96812196812198,0.0
93.96822096822098,-0.0025
93.96831996831997,0.0025
93.96841896841897,0.0025
93.96851796851797,-0.005
93.96861696861697,0.0
93.96871596871597,0.0
93.96881496881497,-0.0025
93.96891396891398,0.0025
93.96901296901298,0.0025
93.96911196911198,0.0025
93.96921096921098,0.0
93.96930996930998,0.0
93.96940896940897,0.0025
93.96950796950797,-0.0025
93.96960696960697,0.0
93.96970596970597,0.0025
93.96980496980497,0.0
93.96990396990398,0.005
93.97000297000298,-0.0025
93.97010197010198,0.0
93.97020097020098,0.0025
93.97029997029998,0.0
93.97039897039897,0.0
93.97049797049797,-0.0025
93.97059697059697,0.0
93.97069597069597,0.0025
93.97079497079498,0.0025
93.97089397089398,0.0
93.97099297099298,-0.0025
93.97109197109198,0.0
93.97119097119098,0.0
93.97128997128998,0.0
93.97138897138898,0.0
93.97148797148797,0.0
93.97158697158697,-0.0025
93.97168597168597,0.0
93.97178497178498,0.0
93.97188397188398,0.0025
93.97198297198298,0.0025
93.97208197208198,0.0025
93.97218097218098,0.005
93.97227997227998,0.005
93.97237897237898,0.005
93.97247797247798,-0.0025
93.97257697257697,0.0
93.97267597267597,0.005
93.97277497277499,0.0025
93.97287397287398,0.0025
93.97297297297298,-0.0025
93.97307197307198,0.0
93.97317097317098,0.0
93.97326997326998,-0.0025
93.97336897336898,0.005
93.97346797346798,0.0025
93.97356697356697,0.0
93.97366597366597,0.0
93.97376497376499,0.0
93.97386397386398,0.0025
93.97396297396298,0.0025
93.97406197406198,0.0025
93.97416097416098,0.0025
93.97425997425998,0.0
93.97435897435898,0.0
93.97445797445798,0.0025
93.97455697455698,0.0025
93.97465597465597,0.0025
93.97475497475499,0.0
93.97485397485399,0.0025
93.97495297495298,0.0025
93.97505197505198,0.0
93.97515097515098,0.0
93.97524997524998,0.0
93.97534897534898,0.0025
93.97544797544798,0.0
93.97554697554698,0.0
93.97564597564597,0.0
93.97574497574499,0.0
93.97584397584399,0.0025
93.97594297594298,0.0025
93.97604197604198,0.0
93.97614097614098,0.0
93.97623997623998,0.0025
93.97633897633898,0.0025
93.97643797643798,0.0025
93.97653697653698,0.0025
93.97663597663598,0.0025
93.97673497673499,0.0025
93.97683397683399,0.0
93.97693297693299,0.0
93.97703197703198,0.0
93.97713097713098,0.0
93.97722997722998,0.0025
93.97732897732898,0.0
93.97742797742798,0.0025
93.97752697752698,0.0
93.97762597762598,0.0
93.97772497772499,0.0
93.97782397782399,0.0025
93.97792297792299,0.0025
93.97802197802199,0.0
93.97812097812098,0.0025
93.97821997821998,0.0
93.97831897831898,0.0
93.97841797841798,0.0
93.97851697851698,0.0025
93.97861597861599,0.0
93.97871497871499,0.0
93.97881397881399,0.0025
93.97891297891299,0.0
93.97901197901199,0.0025
93.97911097911098,0.0
93.97920997920998,0.0
93.97930897930898,0.0
93.97940797940798,0.0
