Tiempo (s),Datos
46.105435105435106,0.0
46.10553410553411,0.0
46.10563310563311,0.0025
46.10573210573211,0.0025
46.10583110583111,-0.0025
46.105930105930106,0.0
46.10602910602911,0.0025
46.10612810612811,0.0025
46.10622710622711,0.0025
46.10632610632611,0.0
46.10642510642511,0.0025
46.10652410652411,0.0025
46.10662310662311,0.0025
46.10672210672211,0.0025
46.10682110682111,0.0025
46.10692010692011,0.0025
46.10701910701911,-0.0025
46.10711810711811,0.0
46.10721710721711,0.0
46.10731610731611,0.0
46.10741510741511,0.0025
46.10751410751411,-0.0025
46.10761310761311,0.0
46.10771210771211,0.0
46.10781110781111,-0.0025
46.10791010791011,0.0
46.108009108009114,0.0
46.10810810810811,0.0025
46.10820710820711,0.0025
46.10830610830611,0.0025
46.10840510840511,0.0
46.108504108504114,0.0
46.10860310860311,0.0
46.10870210870211,0.0
46.10880110880111,0.0
46.10890010890011,0.0
46.108999108999114,0.0
46.10909810909811,0.0025
46.10919710919711,0.0025
46.10929610929611,0.0025
46.10939510939511,0.0
46.109494109494115,0.0025
46.10959310959311,0.0
46.10969210969211,0.0
46.10979110979111,0.0
46.10989010989011,0.0025
46.109989109989115,0.0
46.110088110088114,0.0025
46.11018711018711,0.0025
46.11028611028611,0.0025
46.11038511038511,0.0025
46.110484110484116,0.0
46.110583110583114,0.0025
46.11068211068211,0.0025
46.11078111078111,0.0025
46.11088011088011,0.0025
46.110979110979116,0.0
46.111078111078115,0.0
46.11117711117711,0.0
46.11127611127611,0.0025
46.11137511137511,0.0025
46.11147411147412,0.005
46.111573111573115,0.0025
46.111672111672114,0.0
46.11177111177111,0.0
46.11187011187012,0.0
46.11196911196912,0.0
46.112068112068116,0.0
46.112167112167114,0.0
46.11226611226611,0.0
46.11236511236512,0.0025
46.11246411246412,0.0
46.112563112563116,0.0
46.112662112662115,0.0
46.11276111276111,0.0
46.11286011286012,0.0
46.11295911295912,0.0025
46.113058113058116,0.0
46.113157113157115,0.0
46.113256113256114,0.0
46.11335511335512,0.0
46.11345411345412,0.0025
46.11355311355312,0.0025
46.113652113652115,0.0
46.113751113751114,0.0
46.11385011385012,0.0
46.11394911394912,0.0
46.11404811404812,0.0
46.114147114147116,0.0
46.114246114246114,0.0
46.11434511434512,0.0025
46.11444411444412,0.0
46.11454311454312,0.0025
46.114642114642116,0.0
46.114741114741115,0.0
46.11484011484012,-0.0025
46.11493911493912,0.0
46.11503811503812,0.005
46.11513711513712,0.0
46.115236115236115,0.005
46.11533511533512,0.0025
46.11543411543412,0.0
46.11553311553312,0.0025
46.11563211563212,0.005
46.115731115731116,0.0025
46.11583011583012,0.0
46.11592911592912,0.0025
46.11602811602812,-0.0025
46.11612711612712,0.0
46.116226116226116,-0.0025
46.11632511632512,0.0
46.11642411642412,-0.0025
46.11652311652312,0.0025
46.11662211662212,-0.0025
46.116721116721116,0.0025
46.11682011682012,0.0025
46.11691911691912,0.0
46.11701811701812,0.0025
46.11711711711712,0.0
46.11721611721612,0.0025
46.11731511731512,0.0025
46.11741411741412,0.0
46.11751311751312,0.0025
46.11761211761212,0.0025
46.11771111771112,0.0
46.11781011781012,0.0
46.11790911790912,0.005
46.11800811800812,-0.0025
46.11810711810712,0.005
46.11820611820612,-0.0025
46.11830511830512,0.0
46.11840411840412,0.0
46.11850311850312,0.0
46.11860211860212,0.0025
46.118701118701125,0.0025
46.118800118800124,0.0025
46.11889911889912,0.0025
46.11899811899812,-0.0025
46.11909711909712,-0.0025
46.119196119196125,0.0
46.119295119295124,0.0
46.11939411939412,0.0025
46.11949311949312,0.0
46.11959211959212,0.0
46.119691119691126,0.0
46.119790119790125,0.0025
46.11988911988912,0.0025
46.11998811998812,0.0025
46.12008712008712,0.0025
46.120186120186126,0.0025
46.120285120285125,0.0025
46.120384120384124,0.0
46.12048312048312,0.0025
46.12058212058212,0.0025
46.12068112068113,0.0025
46.120780120780125,0.0025
46.120879120879124,0.0
46.12097812097812,0.0025
46.12107712107712,0.0
46.12117612117613,0.0025
46.121275121275126,0.0025
46.121374121374124,0.0
46.12147312147312,0.0
46.12157212157212,0.0
46.12167112167113,0.0025
46.121770121770126,0.0025
46.121869121869125,0.0025
46.12196812196812,0.0025
46.12206712206712,0.0
46.12216612216613,0.0
46.12226512226513,0.0025
46.122364122364125,0.0
46.122463122463124,0.0
46.12256212256212,0.0025
46.12266112266113,0.0025
46.12276012276013,0.0025
46.122859122859126,0.0
46.122958122958124,0.0
46.12305712305712,0.0
46.12315612315613,0.0
46.12325512325513,0.0025
46.123354123354126,-0.0025
46.123453123453125,0.0025
46.12355212355212,0.0025
46.12365112365113,0.0
46.12375012375013,0.0025
46.123849123849126,0.0
46.123948123948125,0.0025
46.124047124047124,0.005
46.12414612414613,0.0
46.12424512424513,0.0
46.12434412434413,0.0025
46.124443124443125,0.0025
46.124542124542124,-0.0025
46.12464112464113,-0.0025
46.12474012474013,-0.0025
46.12483912483913,-0.0025
46.124938124938126,0.0
46.125037125037124,0.0
46.12513612513613,0.0
46.12523512523513,-0.0025
46.12533412533413,0.0
46.125433125433126,0.0
46.125532125532125,0.0025
46.12563112563113,0.0025
46.12573012573013,0.0
46.12582912582913,-0.0025
46.12592812592813,-0.0025
46.12602712602713,0.0
46.12612612612613,-0.0025
46.12622512622513,0.0025
46.12632412632413,-0.0025
46.12642312642313,0.0
46.12652212652213,0.0
46.12662112662113,-0.0025
46.12672012672013,-0.0025
46.12681912681913,0.0
46.12691812691813,0.0
46.12701712701713,0.0
46.12711612711613,0.0
46.12721512721513,0.0025
46.12731412731413,0.0
46.12741312741313,0.0
46.127512127512134,0.0
46.12761112761113,0.0025
46.12771012771013,0.005
46.12780912780913,-0.0025
46.12790812790813,0.0
46.128007128007134,0.0
46.12810612810613,0.005
46.12820512820513,0.0025
46.12830412830413,0.005
46.12840312840313,-0.0025
46.128502128502134,0.0
46.12860112860113,0.0
46.12870012870013,0.0
46.12879912879913,0.0025
46.12889812889813,0.0
46.128997128997135,-0.0025
46.12909612909613,0.0
46.12919512919513,-0.0025
46.12929412929413,-0.0025
46.12939312939313,0.0025
46.129492129492135,0.0
46.129591129591134,0.0
46.12969012969013,0.0
46.12978912978913,0.0
46.12988812988813,0.0
46.129987129987136,0.0025
46.130086130086134,-0.0025
46.13018513018513,0.0
46.13028413028413,-0.0025
46.13038313038313,-0.0025
46.130482130482136,0.005
46.130581130581135,0.0
46.13068013068013,0.0
46.13077913077913,-0.0025
46.13087813087813,0.0
46.130977130977136,0.005
46.131076131076135,-0.0025
46.131175131175134,-0.0025
46.13127413127413,0.0
46.13137313137313,0.0
46.13147213147214,0.0
46.131571131571135,0.0025
46.131670131670134,0.0
46.13176913176913,0.0
46.13186813186813,0.0
46.13196713196714,0.0025
46.132066132066136,0.0025
46.132165132165134,0.0
46.13226413226413,0.0
46.13236313236313,0.0025
46.13246213246214,0.0025
46.132561132561136,0.0025
46.132660132660135,0.0025
46.13275913275913,0.0
46.13285813285813,0.0
46.13295713295714,0.0
46.13305613305614,0.0025
46.133155133155135,0.005
46.133254133254134,0.0025
46.13335313335314,0.0025
46.13345213345214,0.0025
46.13355113355114,0.0
46.133650133650136,0.0025
46.133749133749134,0.0
46.13384813384814,0.0025
46.13394713394714,0.0025
46.13404613404614,0.0
46.134145134145136,0.0025
46.134244134244135,0.0025
46.13434313434314,0.0025
46.13444213444214,0.0025
46.13454113454114,0.0025
46.13464013464014,0.0025
46.134739134739135,0.0025
46.13483813483814,0.0
46.13493713493714,0.0025
46.13503613503614,0.0025
46.13513513513514,0.0
46.135234135234136,0.0
46.13533313533314,0.0025
46.13543213543214,0.0025
46.13553113553114,0.0
46.13563013563014,0.0
46.135729135729136,0.0
46.13582813582814,0.0
46.13592713592714,0.0025
46.13602613602614,0.0025
46.13612513612514,0.0025
46.136224136224136,0.0025
46.13632313632314,0.0025
46.13642213642214,0.0
46.13652113652114,0.0025
46.13662013662014,0.0
46.13671913671914,-0.0025
46.13681813681814,0.0
46.13691713691714,0.0
46.13701613701614,0.0
46.13711513711514,0.0025
46.13721413721414,0.0025
46.13731313731314,0.0025
46.13741213741214,0.005
46.13751113751114,0.005
46.13761013761014,0.0
46.13770913770914,0.0025
46.13780813780814,0.0
46.13790713790714,0.0025
46.13800613800614,0.0
46.13810513810514,0.0025
46.13820413820414,0.0
46.138303138303144,0.005
46.13840213840214,0.0025
46.13850113850114,0.0025
46.13860013860014,0.0025
46.13869913869914,0.0025
46.138798138798144,0.0
46.13889713889714,0.0
46.13899613899614,0.0
46.13909513909514,0.0
46.13919413919414,0.0025
46.139293139293144,0.0
46.13939213939214,0.0025
46.13949113949114,0.0025
46.13959013959014,0.0
46.13968913968914,-0.0025
46.139788139788145,0.0025
46.13988713988714,0.0
46.13998613998614,0.0
46.14008514008514,0.0
46.14018414018414,0.0025
46.140283140283145,0.0
46.140382140382144,0.0025
46.14048114048114,0.0
46.14058014058014,0.0
46.14067914067915,0.0025
46.140778140778146,0.0
46.140877140877144,0.0025
46.14097614097614,0.0
46.14107514107514,0.0
46.14117414117415,0.0025
46.141273141273146,0.0025
46.141372141372145,0.0025
46.14147114147114,0.0
46.14157014157014,0.0
46.14166914166915,0.0
46.14176814176815,0.0
46.141867141867145,0.0
46.141966141966144,0.0
46.14206514206514,0.0
46.14216414216415,0.0
46.14226314226315,0.0
46.142362142362146,0.0025
46.142461142461144,0.0025
46.14256014256014,0.0
46.14265914265915,0.0
46.14275814275815,0.0
46.142857142857146,0.0025
46.142956142956145,0.0025
46.14305514305514,0.0
46.14315414315415,0.0
46.14325314325315,0.0
46.143352143352146,0.0
46.143451143451145,0.005
46.143550143550144,0.0
46.14364914364915,0.0
46.14374814374815,0.0
46.14384714384715,0.0025
46.143946143946145,0.0
46.144045144045144,0.0
46.14414414414415,0.0
46.14424314424315,0.0
46.14434214434215,0.0
46.144441144441146,0.0025
46.144540144540144,0.0025
46.14463914463915,0.0025
46.14473814473815,0.0
46.14483714483715,0.0025
46.144936144936146,0.0
46.145035145035145,0.0025
46.14513414513415,0.005
46.14523314523315,0.0025
46.14533214533215,0.0025
46.14543114543115,0.0
46.145530145530145,0.005
46.14562914562915,0.0025
46.14572814572815,-0.0025
46.14582714582715,0.0
46.14592614592615,0.0025
46.146025146025146,0.0
46.14612414612415,0.0025
46.14622314622315,0.0025
46.14632214632215,0.0
46.14642114642115,0.0025
46.146520146520146,0.0
46.14661914661915,0.0
46.14671814671815,0.0
46.14681714681715,0.0
46.14691614691615,0.0
46.147015147015146,0.0025
46.14711414711415,0.0025
46.14721314721315,0.005
46.14731214731215,-0.0025
46.14741114741115,0.0
46.147510147510154,0.0025
46.14760914760915,0.0
46.14770814770815,0.0
46.14780714780715,0.0
46.14790614790615,0.0
46.148005148005154,0.0025
46.14810414810415,0.0025
46.14820314820315,0.0
46.14830214830215,0.0
46.14840114840115,0.0
46.148500148500155,0.0
46.14859914859915,0.0
46.14869814869815,0.0025
46.14879714879715,0.0025
46.14889614889615,0.0
46.148995148995155,0.0
46.149094149094154,0.0
46.14919314919315,0.0
46.14929214929215,0.0
46.14939114939115,0.0025
46.149490149490155,0.0
46.149589149589154,0.0025
46.14968814968815,0.0
46.14978714978715,0.0
46.14988614988615,0.0
46.149985149985156,0.0
46.150084150084155,0.0
46.15018315018315,0.0
46.15028215028215,0.0025
46.15038115038115,0.0
46.150480150480156,0.0
46.150579150579155,0.0
46.150678150678154,0.0
46.15077715077715,0.0025
46.15087615087615,0.0
46.15097515097516,0.0025
46.151074151074155,0.0
46.151173151173154,0.0
46.15127215127215,0.0
46.15137115137115,0.0025
46.15147015147016,0.0
46.151569151569156,0.0025
46.151668151668154,0.0025
46.15176715176715,0.0025
46.15186615186615,0.0
46.15196515196516,0.0
46.152064152064156,0.0
46.152163152163155,0.0
46.15226215226215,0.0
46.15236115236115,0.0
46.15246015246016,0.0025
46.15255915255916,-0.0025
46.152658152658155,0.0
46.152757152757154,0.0
46.15285615285615,0.0025
46.15295515295516,0.0
46.15305415305416,0.0
46.153153153153156,0.0
46.153252153252154,0.0025
46.15335115335115,0.0
46.15345015345016,0.0
46.15354915354916,0.0
46.153648153648156,0.0025
46.153747153747155,0.0
46.15384615384615,0.0025
46.15394515394516,0.0
46.15404415404416,0.005
46.154143154143156,-0.0025
46.154242154242155,0.0025
46.154341154341154,0.0025
46.15444015444016,0.0
46.15453915453916,0.0
46.15463815463816,0.0
46.154737154737155,-0.0025
46.15483615483616,-0.0025
46.15493515493516,0.0
46.15503415503416,0.0
46.15513315513316,0.0025
46.155232155232156,0.0
46.15533115533116,-0.0025
46.15543015543016,0.0075
46.15552915552916,0.0
46.15562815562816,0.0
46.155727155727156,0.005
46.15582615582616,-0.0025
46.15592515592516,0.0
46.15602415602416,-0.0025
46.15612315612316,0.0
46.15622215622216,-0.0025
46.15632115632116,0.0025
46.15642015642016,0.0025
46.15651915651916,0.0025
46.15661815661816,-0.0025
46.15671715671716,-0.0025
46.15681615681616,0.0
46.15691515691516,0.0
46.15701415701416,0.0025
46.15711315711316,0.0025
46.15721215721216,0.0
46.15731115731116,0.0025
46.15741015741016,0.0
46.15750915750916,0.0025
46.15760815760816,0.0
46.15770715770716,0.0
46.157806157806164,0.005
46.15790515790516,0.0025
46.15800415800416,0.0025
46.15810315810316,0.0
46.15820215820216,0.0
46.158301158301164,0.005
46.15840015840016,0.0
46.15849915849916,-0.0025
46.15859815859816,0.0
46.15869715869716,0.0
46.158796158796164,0.0
46.15889515889516,0.0
46.15899415899416,0.0
