Time (s),Data
8.409206547304755,0.065
8.409254548072768,0.055
8.409302548840781,0.06
8.409350549608794,0.06
8.409398550376805,0.049999997
8.409446551144818,0.055
8.40949455191283,0.055
8.409542552680842,0.055
8.409590553448854,0.055
8.409638554216867,0.055
8.40968655498488,0.049999997
8.409734555752891,0.055
8.409782556520904,0.055
8.409830557288917,0.055
8.409878558056928,0.049999997
8.40992655882494,0.049999997
8.409974559592953,0.055
8.410022560360964,0.055
8.410070561128977,0.049999997
8.41011856189699,0.049999997
8.410166562665003,0.055
8.410214563433014,0.055
8.410262564201027,0.055
8.41031056496904,0.049999997
8.41035856573705,0.06
8.410406566505063,0.049999997
8.410454567273076,0.049999997
8.410502568041089,0.049999997
8.4105505688091,0.049999997
8.410598569577113,0.055
8.410646570345126,0.049999997
8.410694571113137,0.055
8.41074257188115,0.049999997
8.410790572649162,0.06
8.410838573417173,0.055
8.410886574185186,0.065
8.410934574953199,0.055
8.410982575721212,0.049999997
8.411030576489223,0.06
8.411078577257236,0.055
8.411126578025248,0.055
8.41117457879326,0.055
8.411222579561272,0.055
8.411270580329285,0.06
8.411318581097298,0.06
8.411366581865309,0.055
8.411414582633322,0.055
8.411462583401335,0.049999997
8.411510584169346,0.055
8.411558584937358,0.049999997
8.411606585705371,0.049999997
8.411654586473382,0.044999998
8.411702587241395,0.049999997
8.411750588009408,0.07
8.41179858877742,0.049999997
8.411846589545432,0.055
8.411894590313445,0.055
8.411942591081457,0.06
8.411990591849468,0.049999997
8.412038592617481,0.044999998
8.412086593385494,0.049999997
8.412134594153505,0.055
8.412182594921518,0.049999997
8.41223059568953,0.065
8.412278596457544,0.06
8.412326597225555,0.04
8.412374597993567,0.07
8.41242259876158,0.06
8.412470599529591,0.06
8.412518600297604,0.049999997
8.412566601065617,0.049999997
8.41261460183363,0.049999997
8.41266260260164,0.055
8.412710603369653,0.049999997
8.412758604137666,0.055
8.412806604905677,0.055
8.41285460567369,0.049999997
8.412902606441703,0.044999998
8.412950607209714,0.049999997
8.412998607977727,0.06
8.41304660874574,0.055
8.413094609513752,0.044999998
8.413142610281763,0.055
8.413190611049776,0.06
8.413238611817789,0.06
8.4132866125858,0.044999998
8.413334613353813,0.06
8.413382614121826,0.055
8.413430614889839,0.055
8.41347861565785,0.04
8.413526616425862,0.06
8.413574617193875,0.055
8.413622617961886,0.06
8.413670618729899,0.055
8.413718619497912,0.049999997
8.413766620265923,0.049999997
8.413814621033936,0.065
8.413862621801949,0.065
8.413910622569961,0.049999997
8.413958623337972,0.06
8.414006624105985,0.055
8.414054624873998,0.044999998
8.414102625642009,0.044999998
8.414150626410022,0.049999997
8.414198627178035,0.055
8.414246627946047,0.06
8.414294628714059,0.049999997
8.414342629482071,0.044999998
8.414390630250084,0.055
8.414438631018095,0.055
8.414486631786108,0.044999998
8.41453463255412,0.055
8.414582633322132,0.06
8.414630634090145,0.049999997
8.414678634858157,0.049999997
8.41472663562617,0.044999998
8.414774636394181,0.044999998
8.414822637162194,0.044999998
8.414870637930207,0.065
8.414918638698218,0.04
8.41496663946623,0.049999997
8.415014640234244,0.049999997
8.415062641002255,0.06
8.415110641770267,0.06
8.41515864253828,0.055
8.415206643306293,0.04
8.415254644074304,0.06
8.415302644842317,0.049999997
8.41535064561033,0.044999998
8.41539864637834,0.049999997
8.415446647146354,0.055
8.415494647914366,0.065
8.41554264868238,0.055
8.41559064945039,0.06
8.415638650218403,0.06
8.415686650986416,0.049999997
8.415734651754427,0.055
8.41578265252244,0.055
8.415830653290453,0.044999998
8.415878654058464,0.065
8.415926654826476,0.06
8.41597465559449,0.055
8.416022656362502,0.06
8.416070657130513,0.049999997
8.416118657898526,0.06
8.416166658666539,0.06
8.41621465943455,0.049999997
8.416262660202563,0.044999998
8.416310660970575,0.049999997
8.416358661738588,0.049999997
8.4164066625066,0.06
8.416454663274612,0.06
8.416502664042625,0.06
8.416550664810636,0.055
8.416598665578649,0.065
8.416646666346661,0.049999997
8.416694667114673,0.06
8.416742667882685,0.06
8.416790668650698,0.055
8.416838669418711,0.055
8.416886670186722,0.049999997
8.416934670954735,0.049999997
8.416982671722748,0.055
8.417030672490759,0.049999997
8.417078673258771,0.055
8.417126674026784,0.049999997
8.417174674794797,0.055
8.417222675562808,0.06
8.417270676330821,0.055
8.417318677098834,0.049999997
8.417366677866845,0.049999997
8.417414678634858,0.07
8.41746267940287,0.055
8.417510680170881,0.06
8.417558680938894,0.049999997
8.417606681706907,0.06
8.41765468247492,0.055
8.417702683242931,0.044999998
8.417750684010944,0.055
8.417798684778957,0.06
8.417846685546968,0.055
8.41789468631498,0.049999997
8.417942687082993,0.049999997
8.417990687851004,0.055
8.418038688619017,0.065
8.41808668938703,0.04
8.418134690155043,0.049999997
8.418182690923054,0.049999997
8.418230691691067,0.065
8.41827869245908,0.055
8.41832669322709,0.06
8.418374693995103,0.06
8.418422694763116,0.06
8.418470695531129,0.049999997
8.41851869629914,0.049999997
8.418566697067153,0.049999997
8.418614697835165,0.049999997
8.418662698603177,0.049999997
8.41871069937119,0.049999997
8.418758700139202,0.049999997
8.418806700907213,0.049999997
8.418854701675226,0.055
8.418902702443239,0.044999998
8.418950703211252,0.049999997
8.418998703979263,0.049999997
8.419046704747275,0.07
8.419094705515288,0.065
8.4191427062833,0.06
8.419190707051312,0.044999998
8.419238707819325,0.049999997
8.419286708587338,0.055
8.419334709355349,0.055
8.419382710123362,0.06
8.419430710891374,0.06
8.419478711659385,0.065
8.419526712427398,0.049999997
8.419574713195411,0.055
8.419622713963422,0.055
8.419670714731435,0.06
8.419718715499448,0.065
8.41976671626746,0.065
8.419814717035472,0.06
8.419862717803484,0.06
8.419910718571497,0.049999997
8.419958719339508,0.049999997
8.420006720107521,0.055
8.420054720875534,0.049999997
8.420102721643545,0.055
8.420150722411558,0.055
8.42019872317957,0.06
8.420246723947583,0.044999998
8.420294724715594,0.044999998
8.420342725483607,0.044999998
8.42039072625162,0.049999997
8.420438727019631,0.06
8.420486727787644,0.06
8.420534728555657,0.06
8.42058272932367,0.04
8.42063073009168,0.049999997
8.420678730859693,0.049999997
8.420726731627706,0.07
8.420774732395717,0.044999998
8.42082273316373,0.06
8.420870733931743,0.044999998
8.420918734699754,0.049999997
8.420966735467767,0.055
8.42101473623578,0.07
8.421062737003792,0.06
8.421110737771803,0.065
8.421158738539816,0.06
8.421206739307829,0.055
8.42125474007584,0.049999997
8.421302740843853,0.06
8.421350741611866,0.055
8.421398742379878,0.06
8.42144674314789,0.055
8.421494743915902,0.055
8.421542744683915,0.055
8.421590745451926,0.06
8.421638746219939,0.055
8.421686746987952,0.06
8.421734747755963,0.065
8.421782748523976,0.055
8.421830749291988,0.049999997
8.421878750060001,0.049999997
8.421926750828012,0.06
8.421974751596025,0.06
8.422022752364038,0.055
8.422070753132049,0.049999997
8.422118753900062,0.044999998
8.422166754668075,0.049999997
8.422214755436087,0.049999997
8.422262756204098,0.044999998
8.422310756972111,0.049999997
8.422358757740124,0.06
8.422406758508135,0.07
8.422454759276148,0.044999998
8.42250276004416,0.055
8.422550760812172,0.049999997
8.422598761580185,0.044999998
8.422646762348197,0.049999997
8.42269476311621,0.055
8.422742763884221,0.06
8.422790764652234,0.049999997
8.422838765420247,0.049999997
8.422886766188258,0.06
8.42293476695627,0.055
8.422982767724283,0.074999996
8.423030768492294,0.055
8.423078769260307,0.065
8.42312677002832,0.065
8.423174770796333,0.06
8.423222771564344,0.044999998
8.423270772332357,0.055
8.42331877310037,0.044999998
