Tiempo (s),Datos
202.69087505400086,-0.01
202.69092305476886,-0.01
202.69097105553686,-0.005
202.6910190563049,-0.01
202.6910670570729,-0.01
202.6911150578409,-0.01
202.69116305860894,-0.012499999
202.69121105937694,-0.012499999
202.69125906014494,-0.01
202.69130706091298,-0.01
202.69135506168098,-0.01
202.69140306244898,-0.01
202.691451063217,-0.01
202.69149906398502,-0.01
202.69154706475302,-0.01
202.69159506552103,-0.01
202.69164306628906,-0.01
202.69169106705706,-0.01
202.69173906782507,-0.01
202.69178706859307,-0.01
202.6918350693611,-0.01
202.6918830701291,-0.01
202.6919310708971,-0.01
202.69197907166514,-0.01
202.69202707243315,-0.012499999
202.69207507320115,-0.01
202.69212307396919,-0.012499999
202.6921710747372,-0.01
202.6922190755052,-0.012499999
202.6922670762732,-0.01
202.69231507704123,-0.01
202.69236307780923,-0.01
202.69241107857724,-0.01
202.69245907934527,-0.01
202.69250708011327,-0.01
202.69255508088128,-0.012499999
202.69260308164928,-0.01
202.6926510824173,-0.01
202.69269908318532,-0.01
202.69274708395332,-0.01
202.69279508472135,-0.0075
202.69284308548936,-0.01
202.69289108625736,-0.01
202.6929390870254,-0.01
202.6929870877934,-0.01
202.6930350885614,-0.01
202.6930830893294,-0.01
202.69313109009744,-0.01
202.69317909086544,-0.012499999
202.69322709163345,-0.01
202.69327509240148,-0.01
202.69332309316948,-0.012499999
202.6933710939375,-0.01
202.6934190947055,-0.01
202.69346709547352,-0.01
202.69351509624153,-0.01
202.69356309700953,-0.01
202.69361109777756,-0.012499999
202.69365909854557,-0.012499999
202.69370709931357,-0.0075
202.6937551000816,-0.012499999
202.6938031008496,-0.01
202.6938511016176,-0.0075
202.69389910238561,-0.01
202.69394710315365,-0.0075
202.69399510392165,-0.012499999
202.69404310468965,-0.012499999
202.6940911054577,-0.0075
202.6941391062257,-0.01
202.6941871069937,-0.0075
202.6942351077617,-0.01
202.69428310852973,-0.005
202.69433110929774,-0.012499999
202.69437911006574,-0.005
202.69442711083377,-0.01
202.69447511160178,-0.0075
202.69452311236978,-0.012499999
202.6945711131378,-0.01
202.69461911390582,-0.012499999
202.69466711467382,-0.012499999
202.69471511544182,-0.012499999
202.69476311620986,-0.012499999
202.69481111697786,-0.01
202.69485911774586,-0.0075
202.6949071185139,-0.012499999
202.6949551192819,-0.0075
202.6950031200499,-0.01
202.6950511208179,-0.012499999
202.69509912158594,-0.01
202.69514712235394,-0.0075
202.69519512312195,-0.01
202.69524312388998,-0.0075
202.69529112465798,-0.005
202.695339125426,-0.01
202.69538712619402,-0.0075
202.69543512696202,-0.0075
202.69548312773003,-0.0075
202.69553112849803,-0.01
202.69557912926606,-0.01
202.69562713003407,-0.01
202.69567513080207,-0.01
202.6957231315701,-0.01
202.6957711323381,-0.01
202.6958191331061,-0.01
202.69586713387412,-0.01
202.69591513464215,-0.012499999
202.69596313541015,-0.01
