Tiempo (s),Datos
148.46599145586327,0.049999997
148.4660394566313,0.049999997
148.4660874573993,0.055
148.46613545816732,0.055
148.46618345893535,0.06
148.46623145970335,0.055
148.46627946047136,0.055
148.46632746123936,0.055
148.4663754620074,0.055
148.4664234627754,0.049999997
148.4664714635434,0.055
148.46651946431143,0.055
148.46656746507944,0.06
148.46661546584744,0.049999997
148.46666346661544,0.06
148.46671146738348,0.049999997
148.46675946815148,0.06
148.46680746891948,0.049999997
148.46685546968752,0.055
148.46690347045552,0.049999997
148.46695147122352,0.055
148.46699947199156,0.055
148.46704747275956,0.055
148.46709547352756,0.055
148.46714347429557,0.06
148.4671914750636,0.049999997
148.4672394758316,0.055
148.4672874765996,0.055
148.46733547736764,0.055
148.46738347813564,0.055
148.46743147890365,0.055
148.46747947967165,0.055
148.46752748043968,0.049999997
148.4675754812077,0.055
148.4676234819757,0.055
148.46767148274373,0.055
148.46771948351173,0.055
148.46776748427973,0.055
148.46781548504777,0.049999997
148.46786348581577,0.049999997
148.46791148658377,0.049999997
148.46795948735178,0.055
148.4680074881198,0.049999997
148.4680554888878,0.055
148.46810348965582,0.055
148.46815149042385,0.065
148.46819949119185,0.049999997
148.46824749195986,0.06
148.46829549272786,0.055
148.4683434934959,0.06
148.4683914942639,0.055
148.4684394950319,0.049999997
148.46848749579993,0.049999997
148.46853549656794,0.055
148.46858349733594,0.055
148.46863149810397,0.06
148.46867949887198,0.055
148.46872749963998,0.06
148.468775500408,0.049999997
148.46882350117602,0.055
148.46887150194402,0.055
148.46891950271203,0.055
148.46896750348006,0.055
148.46901550424806,0.06
148.46906350501607,0.055
148.46911150578407,0.055
148.4691595065521,0.049999997
148.4692075073201,0.049999997
148.4692555080881,0.044999998
148.46930350885614,0.06
148.46935150962415,0.055
148.46939951039215,0.049999997
148.46944751116018,0.055
148.4694955119282,0.06
148.4695435126962,0.055
148.4695915134642,0.055
148.46963951423223,0.055
148.46968751500023,0.049999997
148.46973551576824,0.049999997
148.46978351653627,0.055
148.46983151730427,0.06
148.46987951807228,0.055
148.46992751884028,0.049999997
148.4699755196083,0.055
148.47002352037632,0.049999997
148.47007152114432,0.055
148.47011952191235,0.049999997
148.47016752268036,0.049999997
148.47021552344836,0.049999997
148.4702635242164,0.06
148.4703115249844,0.055
148.4703595257524,0.055
148.4704075265204,0.055
148.47045552728844,0.055
148.47050352805644,0.049999997
148.47055152882444,0.049999997
148.47059952959248,0.055
148.47064753036048,0.055
148.47069553112848,0.055
148.4707435318965,0.055
148.47079153266452,0.049999997
148.47083953343252,0.049999997
148.47088753420053,0.055
148.47093553496856,0.049999997
148.47098353573656,0.055
148.47103153650457,0.06
148.4710795372726,0.06
148.4711275380406,0.055
148.4711755388086,0.055
148.4712235395766,0.055
148.47127154034465,0.055
148.47131954111265,0.055
148.47136754188065,0.055
148.47141554264869,0.055
148.4714635434167,0.055
148.4715115441847,0.06
148.4715595449527,0.055
148.47160754572073,0.049999997
148.47165554648873,0.055
148.47170354725674,0.055
148.47175154802477,0.055
148.47179954879277,0.055
148.47184754956078,0.049999997
148.4718955503288,0.055
148.4719435510968,0.055
148.47199155186482,0.049999997
148.47203955263282,0.055
148.47208755340085,0.055
148.47213555416886,0.055
148.47218355493686,0.049999997
148.4722315557049,0.049999997
148.4722795564729,0.055
148.4723275572409,0.055
148.4723755580089,0.049999997
148.47242355877694,0.055
148.47247155954494,0.049999997
148.47251956031295,0.055
148.47256756108098,0.055
148.47261556184898,0.055
148.472663562617,0.049999997
148.47271156338502,0.055
148.47275956415302,0.055
148.47280756492103,0.055
148.47285556568903,0.055
148.47290356645706,0.06
148.47295156722507,0.055
148.47299956799307,0.055
148.4730475687611,0.049999997
148.4730955695291,0.06
148.4731435702971,0.055
148.47319157106512,0.055
148.47323957183315,0.06
148.47328757260115,0.049999997
148.47333557336916,0.055
148.4733835741372,0.055
148.4734315749052,0.055
148.4734795756732,0.055
148.47352757644123,0.049999997
148.47357557720923,0.055
148.47362357797724,0.055
148.47367157874524,0.049999997
148.47371957951327,0.055
148.47376758028128,0.055
148.47381558104928,0.055
148.4738635818173,0.055
148.47391158258532,0.055
148.47395958335332,0.049999997
148.47400758412132,0.055
148.47405558488936,0.055
148.47410358565736,0.06
148.47415158642536,0.049999997
148.4741995871934,0.055
148.4742475879614,0.055
148.4742955887294,0.049999997
148.47434358949744,0.055
148.47439159026544,0.055
148.47443959103344,0.055
148.47448759180145,0.06
148.47453559256948,0.055
148.47458359333748,0.055
148.4746315941055,0.055
148.47467959487352,0.055
148.47472759564153,0.055
148.47477559640953,0.055
148.47482359717753,0.049999997
148.47487159794557,0.055
148.47491959871357,0.055
148.47496759948157,0.049999997
148.4750156002496,0.049999997
148.4750636010176,0.049999997
148.4751116017856,0.065
148.47515960255365,0.06
148.47520760332165,0.06
148.47525560408965,0.055
148.47530360485766,0.06
148.4753516056257,0.049999997
148.4753996063937,0.055
148.4754476071617,0.049999997
148.47549560792973,0.055
148.47554360869773,0.055
148.47559160946574,0.055
148.47563961023374,0.055
148.47568761100177,0.055
148.47573561176978,0.055
148.47578361253778,0.055
148.47583161330581,0.055
148.47587961407382,0.055
148.47592761484182,0.049999997
148.47597561560985,0.055
148.47602361637786,0.055
148.47607161714586,0.049999997
148.47611961791387,0.055
148.4761676186819,0.055
148.4762156194499,0.049999997
148.4762636202179,0.06
148.47631162098594,0.055
148.47635962175394,0.049999997
148.47640762252195,0.055
148.47645562328995,0.049999997
148.47650362405798,0.049999997
148.476551624826,0.049999997
148.476599625594,0.049999997
148.47664762636202,0.055
148.47669562713003,0.06
148.47674362789803,0.049999997
148.47679162866606,0.055
148.47683962943407,0.055
148.47688763020207,0.049999997
148.47693563097008,0.055
148.4769836317381,0.055
148.4770316325061,0.055
148.47707963327412,0.055
148.47712763404215,0.055
148.47717563481015,0.049999997
148.47722363557816,0.055
148.47727163634616,0.049999997
148.4773196371142,0.055
148.4773676378822,0.049999997
148.4774156386502,0.049999997
148.47746363941823,0.055
148.47751164018624,0.06
148.47755964095424,0.055
148.47760764172227,0.06
148.47765564249028,0.055
148.47770364325828,0.049999997
148.47775164402628,0.055
148.47779964479432,0.055
148.47784764556232,0.055
148.47789564633032,0.055
148.47794364709836,0.06
148.47799164786636,0.055
148.47803964863436,0.055
148.47808764940237,0.055
148.4781356501704,0.055
148.4781836509384,0.055
148.4782316517064,0.055
148.47827965247444,0.049999997
148.47832765324245,0.049999997
148.47837565401045,0.055
148.47842365477848,0.055
148.47847165554649,0.049999997
148.4785196563145,0.049999997
148.4785676570825,0.049999997
148.47861565785053,0.055
148.47866365861853,0.049999997
148.47871165938653,0.055
148.47875966015457,0.049999997
148.47880766092257,0.055
148.47885566169057,0.055
148.47890366245858,0.06
148.4789516632266,0.049999997
148.4789996639946,0.055
148.47904766476262,0.065
148.47909566553065,0.055
148.47914366629865,0.049999997
148.47919166706666,0.055
148.4792396678347,0.055
148.4792876686027,0.049999997
148.4793356693707,0.055
148.4793836701387,0.049999997
148.47943167090673,0.049999997
148.47947967167474,0.049999997
148.47952767244274,0.055
148.47957567321077,0.049999997
148.47962367397878,0.055
148.47967167474678,0.055
148.4797196755148,0.06
148.47976767628282,0.049999997
148.47981567705082,0.06
148.47986367781883,0.055
148.47991167858686,0.06
148.47995967935486,0.055
148.48000768012287,0.044999998
148.48005568089087,0.055
148.4801036816589,0.055
148.4801516824269,0.049999997
148.4801996831949,0.049999997
148.48024768396294,0.055
148.48029568473095,0.049999997
148.48034368549895,0.055
148.48039168626698,0.06
148.480439687035,0.055
148.480487687803,0.055
148.480535688571,0.049999997
148.48058368933903,0.06
148.48063169010703,0.049999997
148.48067969087504,0.055
148.48072769164307,0.055
148.48077569241107,0.06
148.48082369317908,0.049999997
148.48087169394708,0.055
148.4809196947151,0.055
148.48096769548312,0.055
148.48101569625112,0.055
148.48106369701915,0.049999997
148.48111169778716,0.055
148.48115969855516,0.049999997
148.4812076993232,0.055
148.4812557000912,0.055
148.4813037008592,0.06
148.4813517016272,0.055
148.48139970239524,0.06
148.48144770316324,0.055
148.48149570393124,0.055
148.48154370469928,0.055
148.48159170546728,0.06
148.48163970623528,0.055
148.4816877070033,0.055
148.48173570777132,0.055
148.48178370853933,0.049999997
148.48183170930733,0.055
148.48187971007536,0.055
148.48192771084337,0.055
148.48197571161137,0.055
148.4820237123794,0.055
148.4820717131474,0.049999997
148.4821197139154,0.049999997
148.4821677146834,0.055
148.48221571545145,0.055
